INDUSTRY_ID,NAME,ACTION_ID,NAME,QUARTER,YEAR,VALUE_IN_PERCENTAGES
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2005,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2006,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2006,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2006,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2006,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2007,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2007,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2007,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2007,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2008,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2008,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2008,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2008,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2009,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2009,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2009,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2009,0.3
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2010,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2010,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2010,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2010,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2011,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2011,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2011,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2011,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2012,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2012,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2012,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2012,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2013,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2013,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2013,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2013,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2014,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2014,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2014,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2014,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2015,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2015,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2015,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2015,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2016,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2016,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2016,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2016,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2017,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2017,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2017,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2017,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2018,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2018,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2018,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2018,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2019,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2019,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2019,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2019,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2020,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2020,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2020,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2020,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",1,2021,0.1
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",2,2021,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",3,2021,0
351,"Basic iron and steel products",23,"Reason for under-utilisation: Semi- and unskilled labour",4,2021,0.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2003,4.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2004,3.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2004,2.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2004,1.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2004,1.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2005,5.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2005,4.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2005,8.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2005,6.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2006,6.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2006,2.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2006,2.3
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2006,2.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2007,3.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2007,1.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2007,4.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2007,3.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2008,1.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2008,2.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2008,6.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2008,23.3
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2009,32.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2009,25.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2009,18.7
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2009,21.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2010,4.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2010,3.7
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2010,8.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2010,13.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2011,8.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2011,6.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2011,14.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2011,11.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2012,12
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2012,12.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2012,13.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2012,9.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2013,6.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2013,7.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2013,9.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2013,7.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2014,7.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2014,6.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2014,8.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2014,8.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2015,9.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2015,12.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2015,18
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2015,15
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2016,11.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2016,10
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2016,7.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2016,6.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2017,8.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2017,8.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2017,9.3
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2017,8.6
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2018,10.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2018,9.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2018,10
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2018,11.1
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2019,11
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2019,9.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2019,16.2
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2019,14.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2020,14.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2020,20.9
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2020,20.4
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2020,12.5
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",1,2021,8.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",2,2021,7.8
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",3,2021,12.7
351,"Basic iron and steel products",24,"Reason for under-utilisation: Insufficient demand",4,2021,9.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2003,2.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2004,3.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2004,4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2004,2.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2004,6.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2005,2.3
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2005,2.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2005,3.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2005,2.8
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2006,2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2006,2.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2006,1.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2006,2.8
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2007,5.8
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2007,6.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2007,7.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2007,5.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2008,8.5
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2008,5.4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2008,1.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2008,2.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2009,7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2009,3.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2009,4.3
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2009,1.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2010,6.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2010,4.4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2010,9.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2010,2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2011,4.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2011,3.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2011,19.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2011,12.8
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2012,3.3
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2012,3.5
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2012,6.5
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2012,3.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2013,14
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2013,5.4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2013,9.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2013,4.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2014,4.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2014,5.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2014,4.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2014,5.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2015,2.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2015,3.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2015,3.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2015,3.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2016,3.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2016,4.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2016,10.4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2016,6.3
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2017,4.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2017,3.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2017,6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2017,4.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2018,4.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2018,3.1
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2018,5.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2018,2.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2019,2.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2019,2.8
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2019,3.3
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2019,6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2020,8.6
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2020,25.4
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2020,14.2
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2020,14.7
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",1,2021,8.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",2,2021,5.5
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",3,2021,6.9
351,"Basic iron and steel products",25,"Reason for under-utilisation: Other reasons",4,2021,6.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2003,89.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2004,87.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2004,92.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2004,93.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2004,95.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2005,95.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2005,92.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2005,93.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2005,94.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2006,93.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2006,94.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2006,92.4
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2006,92.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2007,92.4
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2007,93.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2007,93.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2007,94.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2008,91.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2008,89.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2008,87.7
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2008,82.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2009,80.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2009,81.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2009,81.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2009,83.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2010,83.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2010,84.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2010,83.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2010,85.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2011,80.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2011,83
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2011,82.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2011,81.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2012,76.7
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2012,67.7
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2012,77.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2012,81.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2013,81.4
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2013,81.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2013,81
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2013,81.4
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2014,83.5
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2014,80.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2014,80
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2014,80.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2015,78.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2015,77.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2015,72.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2015,74.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2016,78.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2016,76.4
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2016,78.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2016,78.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2017,76.5
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2017,78.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2017,79
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2017,79.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2018,77.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2018,80.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2018,81.3
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2018,80.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2019,77.8
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2019,80.5
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2019,76.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2019,76.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2020,77.6
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2020,55.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2020,67.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2020,70.9
352,"Basic precious and non-ferrous metal products",10,Utilisation,1,2021,72.2
352,"Basic precious and non-ferrous metal products",10,Utilisation,2,2021,74.1
352,"Basic precious and non-ferrous metal products",10,Utilisation,3,2021,75
352,"Basic precious and non-ferrous metal products",10,Utilisation,4,2021,74.3
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2003,10.9
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2004,12.4
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2004,7.1
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2004,6.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2004,4.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2005,4.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2005,7.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2005,6.1
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2005,5.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2006,6.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2006,5.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2006,7.6
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2006,7.4
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2007,7.6
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2007,6.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2007,6.4
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2007,5.9
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2008,8.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2008,10.1
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2008,12.3
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2008,17.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2009,19.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2009,18.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2009,18.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2009,16.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2010,16.1
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2010,15.4
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2010,16.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2010,14.4
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2011,19.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2011,17
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2011,17.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2011,18.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2012,23.3
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2012,32.3
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2012,22.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2012,18.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2013,18.6
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2013,18.9
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2013,19
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2013,18.6
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2014,16.5
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2014,19.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2014,20
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2014,19.9
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2015,21.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2015,22.2
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",3,2015,27.7
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",4,2015,25.9
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",1,2016,21.8
352,"Basic precious and non-ferrous metal products",20,"Under-utilisation total",2,2016,23.6
